db,con,con_description,lang,votes,mos,noi,col,dis,loud,noi_std,col_std,dis_std,loud_std,mos_std,noi_ci,col_ci,dis_ci,loud_ci,mos_ci
NISQA_TEST_FOR,20,Opus @ 15.0 PL 12%  random,en,127,2.35979502688172,3.35456175239033,2.6320415970674502,2.22874514789528,3.5180102401606805,1.01841887505344,1.05849667363698,0.93729536671797,0.93729536671797,0.731463994921273,0.178839695620265,0.18587756724203305,0.164593982099291,0.164593982099291,0.12844891371641098
NISQA_TEST_FOR,21,Opus @ 15.0 PL 18%  bursty,en,122,1.8357721500510904,3.44632713668443,2.4358322238760803,1.91169223846519,3.2140620423186403,0.999952409238708,1.0569535783185602,0.76805517713576,0.76805517713576,0.659805985460114,0.17923085908738198,0.189447713818444,0.13766574084196398,0.13766574084196398,0.118263221841773
NISQA_TEST_FOR,22,Opus @ 15.0 PL 24%  random,en,119,1.7977721774193502,3.24180970346976,2.16848709992742,1.83087271841532,3.2429300355625,1.12497964019515,1.03381761081873,0.682019415954098,0.682019415954098,0.683200995555516,0.204218970953194,0.187670212945424,0.123807843555358,0.123807843555358,0.124022337188557
NISQA_TEST_FOR,23,Opus @ 15.0 PL 30%  bursty,en,113,1.42135080645161,3.06841335778024,2.19736349342137,1.52410122978024,2.9228735908830696,1.23157489543178,1.06054703895396,0.4361717335195179,0.4361717335195179,0.6396835064930649,0.229555438721682,0.19767725187894894,0.08129882641929499,0.08129882641929499,0.11923174832543
NISQA_TEST_FOR,24,AMR-NB @ 4.75 + Level -25 dB,en,114,1.36559139784946,2.60145188648233,1.90040644285714,2.45433967711214,1.3923039641321,1.12096101713425,0.854046249577917,1.05661281335137,1.05661281335137,0.578585068352764,0.207999407552654,0.158472160244176,0.196059306104584,0.196059306104584,0.107359087066071
NISQA_TEST_FOR,25,AMR-WB @ 12.65 + Level -20 dB,en,114,2.81978908188586,4.08754002400744,3.5021085165632795,4.20122570459057,1.73911678653846,0.851462322196991,1.1359597087122,0.652777792323552,0.652777792323552,0.8993032576850991,0.157992700783788,0.21078248289122,0.121125883943712,0.121125883943712,0.16686980363231602
NISQA_TEST_FOR,26,EVS @ 13.2 + Level -15dB,en,118,3.19161290322581,3.89839123677419,3.3923705081935496,3.74971696851613,2.35795871632258,0.691329235631099,1.12937508301004,0.709490554525664,0.709490554525664,0.7149126399169241,0.126039675174727,0.20590199470310505,0.129350755650191,0.129350755650191,0.130339283035208
NISQA_TEST_FOR,27,EVS @ 5.9 + Level -10dB,en,117,2.70602457018788,3.739689723459661,2.7116649383734703,3.33811827616426,2.34179352594769,1.00271932644498,1.13411306465593,1.07254065732834,1.07254065732834,0.7537450122174301,0.183606871681468,0.20766623963738,0.19639178147829,0.19639178147829,0.138017449239167
NISQA_TEST_FOR,28,AMR-WB @ 6.60 + BGN 0dB + Level -25dB,en,120,1.51862980769231,2.14975804122596,2.30731250615695,3.28655013567773,1.5320256095727398,0.933700817406494,1.17979612933383,1.18418067874868,1.18418067874868,0.6622407425181129,0.16877348283915602,0.21325707129710894,0.21404961175721,0.21404961175721,0.119705021682669
NISQA_TEST_FOR,29,EVS @ 5.9  + BGN 10dB + Level -20dB,en,112,1.94318174155788,2.91928064497957,2.56029334362509,3.0574693819183905,1.60387359295889,0.9766469739782192,1.15549009318462,0.977592605764262,0.977592605764262,0.7279068947374392,0.182867827461674,0.21635449514931,0.183044887991118,0.183044887991118,0.13629362091074002
NISQA_TEST_FOR,30,AMR-WB@19.85 + BGN 20dB + Level -15dB,en,119,3.00795772854596,3.43599369215296,3.35079696072866,4.08268512501643,2.21330561399595,1.05997096790506,1.14838117654795,0.8104095653318101,0.8104095653318101,0.7203726094211899,0.192417864796452,0.208467081320652,0.14711466907434698,0.14711466907434698,0.13077014706981
NISQA_TEST_FOR,31,AMR-NB@12.20 + BGN 25dB + Level -5dB,en,112,2.7567741935483903,2.7404027969677403,2.43250078154839,4.02973414348387,3.13517372935484,1.02310673348031,0.983182976089834,0.864181753506162,0.864181753506162,0.644490206046769,0.191566974145079,0.184091631495559,0.161809787985086,0.161809787985086,0.120674641851425
NISQA_TEST_FOR,32,AMR-WB@23.05 PL 25% random + BGN 25dB + Level -10dB,en,121,1.32924578445748,2.60284707846805,1.8553788819276005,1.63240997455553,2.16362421060844,1.06157977299052,0.7850335848385909,0.581587502804045,0.581587502804045,0.4661004214583761,0.19107764272404,0.141301078512072,0.1046820709107,0.1046820709107,0.0838951269333797
NISQA_TEST_FOR,33,EVS @ 16.4 PL 15% bursty + BGN 20dB + Level -15dB,en,108,1.93147642679901,2.50096162664268,2.5251270486277897,2.52815638295533,1.8866854774540904,1.08203069445211,1.06882520324882,1.03913902197271,1.03913902197271,0.7203203062949571,0.20640268800892894,0.20388367547553896,0.198220890081812,0.198220890081812,0.137404648693425
NISQA_TEST_FOR,34,AMR-WB@6.60 PL 6% bursty + BGN 30dB ,en,122,2.0741767229695003,2.6093770337245603,2.35534756789944,2.28916242101062,3.2063441611309504,0.938212695786083,0.9421708314569168,0.8908915173019191,0.8908915173019191,0.641187516315037,0.168164670557123,0.168874124377238,0.15968285142814906,0.15968285142814906,0.11492605880388003
NISQA_TEST_FOR,35,AMR-NB@10.20 + BGN 30dB + Level -25dB,en,99,1.73329475372204,3.1451170539923705,2.61210643561777,3.50166077173762,1.37508996326123,1.06282899605006,1.16496846355969,1.0612402515239698,1.0612402515239698,0.7115402657442941,0.211977505816816,0.232348863437481,0.21166063630791696,0.21166063630791696,0.14191420386653195
NISQA_TEST_FOR,36,Opus @ 30.0  + BGN 15dB + Level -15dB,en,118,2.8882976416373,2.8654505636393304,3.4805351843816696,3.93942444026498,2.13199140905909,0.9802159832355808,1.16702054692856,0.981193436232357,0.981193436232357,0.7271320423507869,0.178708056538801,0.212765326672221,0.17888626086152104,0.17888626086152104,0.132567063135072
NISQA_TEST_FOR,37,AMR-WB @ 12.65 selftandem x3 + BGN 25dB + Level +10dB,en,119,2.72078804347826,2.44472962486413,2.79501833967391,3.70916067561141,3.3009349326087003,1.00523596552405,1.0393016304997,0.9884526983957908,0.9884526983957908,0.7559485298672131,0.18248175087759805,0.188665733945022,0.17943506325792602,0.17943506325792602,0.13722828871488002
NISQA_TEST_FOR,38,AMR-NB@12.2 PL 5% x G.711 x AMR-NB@12.2  PL 2% ,en,120,2.63568651513901,3.79355014432158,2.13229412043329,3.31788283811477,3.16426681018867,0.88051331026326,0.793831880663958,1.1102397335163998,1.1102397335163998,0.717598300166351,0.15915943875056798,0.14349111491682998,0.200684226808814,0.200684226808814,0.129711318808674
NISQA_TEST_FOR,39,AMR-WB@12.65 PL 5% x G.722 x AMR-WB@12.65 PL 2% + BGN 20 dB,en,111,1.95985273492286,2.43736072542615,2.2073875950480097,2.61516052362175,3.3294613507686903,0.958588298086106,0.9480435459774108,1.02628633428329,1.02628633428329,0.748550386236232,0.180311260560458,0.178327783869983,0.193045317786645,0.193045317786645,0.140802953681737
NISQA_TEST_FOR,40,AMR-NB@5.9 PL 8% x G.711 x AMR-NB@5.9  + BGN 15dB,en,127,1.73432840878287,2.92483191752846,1.68852794220317,2.71924195503524,2.7117831418270497,1.03747189520332,0.5150649903858839,0.9981357950391128,0.9981357950391128,0.626760430173345,0.182185505883328,0.0904481136020114,0.175277880393879,0.175277880393879,0.110062418622343
NISQA_TEST_FOR,41,WhatsApp Good,en,127,4.27776759530792,4.22254118370296,3.884398014994201,4.2474751327621005,4.22602171266037,0.7712819968470909,0.966867426840828,0.6993042251838609,0.6993042251838609,0.7100055628438342,0.135441163682562,0.169786990949367,0.12280148948661697,0.12280148948661697,0.124680700503536
NISQA_TEST_FOR,42,WhatsApp Good + BGN 5 dB,en,128,2.82333669354839,1.91434056944972,3.66284447619782,4.07164398157021,3.8823971700011897,0.753898704020378,1.04565826593398,0.846336212149255,0.846336212149255,0.848773749790695,0.13186034294913598,0.18289042920270895,0.14802808731351402,0.14802808731351402,0.148454423832781
NISQA_TEST_FOR,43,WhatsApp Low Bitrate,en,126,1.50364170974285,2.95903148712745,2.01388317662619,1.83431092378378,3.1494064245700897,1.08630539771978,0.9028193289725368,0.73682942347496,0.73682942347496,0.5230335465530539,0.191531272605204,0.15918003848057,0.12991362969138198,0.12991362969138198,0.0922183402538525
NISQA_TEST_FOR,44,WhatsApp Low Bitrate + BGN 8dB,en,113,1.2613328992185902,1.76331855258966,1.83368896047886,1.91456868527349,2.81785911703065,0.714167807348593,0.724449997933834,0.6783873803583961,0.6783873803583961,0.395520538541072,0.13311500985032002,0.135031525670486,0.12644583232335802,0.12644583232335802,0.0737217777700805
NISQA_TEST_FOR,45,WhatsApp Packet Loss,en,100,1.4028925399051595,3.1986034271852004,2.19729833625619,1.4565497226878998,3.29327610065945,1.20124857065152,1.14416385742775,0.4311685182047009,0.4311685182047009,0.609401202785227,0.238353777695571,0.227026932130065,0.0855531882812166,0.0855531882812166,0.12091841968836
NISQA_TEST_FOR,46,Zoom Bad ,en,112,1.6837771739130405,3.56807204909239,2.26031482521739,1.7013899790081497,3.36069996648098,1.0925949938336,1.02544394473803,0.574389309337768,0.574389309337768,0.7093998445473408,0.20457798789259105,0.19200459465321,0.107548917791611,0.107548917791611,0.132828352342711
NISQA_TEST_FOR,47,Zoom Bad + BGN 20dB,en,114,1.28494623655914,2.91108697043011,1.8846796218894,1.59455218786482,3.10731472703533,1.01408080216287,0.8791845313541781,0.458509836927801,0.458509836927801,0.44978082227503,0.188167298270228,0.16313668259279598,0.0850785825557618,0.0850785825557618,0.0834588742442841
NISQA_TEST_FOR,48,Zoom Medium ,en,108,3.2176340489804702,3.9050853791228097,3.0293938944602203,3.08608522475745,3.82356908713993,0.9379592126339158,1.11720750158018,0.9112591490712808,0.9112591490712808,0.7970328997471979,0.17892034276200305,0.213112837345758,0.17382717403990194,0.17382717403990194,0.152037953990458
NISQA_TEST_FOR,49,Zoom Medium + BGN 30dB,en,126,3.125,3.8663145140121,2.9246366538306403,2.8145183546371,3.6766793695564495,0.806787824045438,1.03559840352015,1.00559803399303,1.00559803399303,0.6709766593700219,0.142248302352325,0.182590899898388,0.17730140307160602,0.17730140307160602,0.118302839815843
NISQA_TEST_FOR,50,Zoom Good to Bad (Warping),en,122,1.43369581083054,3.6773322670084703,2.15407409437308,1.61051409369435,3.5047951682892995,1.11441927927074,1.13415497669438,0.601417577752615,0.601417577752615,0.564072332312053,0.199747830958578,0.203285245310747,0.107797719306381,0.107797719306381,0.101103980323106
NISQA_TEST_FOR,51,Zoom Good  / Mobile (AMR-NB) / Bluetooth ,en,114,3.0837173579109103,3.92567402089094,2.24907622565284,3.9121709592933898,3.40119668133641,0.8868126901173959,0.888575062415808,0.904257534969229,0.904257534969229,0.732994522525837,0.16455212209445005,0.16487913827820094,0.167789092282143,0.167789092282143,0.13601046253551902
NISQA_TEST_FOR,52,Zoom Good  / Mobile (AMR-NB) / Bluetooth  + BGN 12dB,en,119,1.9754962779156295,2.12294244354839,1.99377575111662,3.5573507100496298,3.2952847218982595,1.00856292087403,0.8045142972884279,1.0632559378362398,1.0632559378362398,0.77148332761821,0.183085697272452,0.146044493641568,0.193014189525352,0.193014189525352,0.140048340116099
NISQA_TEST_FOR,53,Zoom Medium  / Mobile (AMR-NB) / Bluetooth,en,107,1.9071808421826,3.47120058384102,1.65167770875044,2.18537733862327,2.9823708435733303,1.00726721371055,0.4642943961684339,0.9161382602384052,0.9161382602384052,0.57701814427338,0.193057781476504,0.08898894439942401,0.175591558664785,0.175591558664785,0.110594131615525
NISQA_TEST_FOR,54,Zoom Medium  / Mobile (AMR-NB) / Bluetooth + BGN 35dB,en,104,1.9649509116409496,2.9774002399214603,1.89210547148948,2.4397618718485297,3.1699746332482497,1.07029292568428,0.794553362337489,0.9603201978214452,0.9603201978214452,0.6067149672722271,0.208145269718595,0.154520804483332,0.18675831802211,0.18675831802211,0.117990923302093
NISQA_TEST_FOR,55,Zoom Medium  / Mobile (AMR-NB) / Bluetooth + Level -10dB,en,124,2.02468471479501,3.83563592243483,1.78410497312767,2.7086227956280102,2.2445267390918,0.9349713110416508,0.6196527279950479,1.0858415177421,1.0858415177421,0.680679807517678,0.16619941703024302,0.11014875102342997,0.19301793018110305,0.19301793018110305,0.12099685397582903
NISQA_TEST_FOR,56,Discord Good,en,116,4.08779375273683,3.9954887485786,3.777860599963069,4.14596586021355,4.24446105778368,0.75361541358631,1.02069787839562,0.7838009846944151,0.7838009846944151,0.7681337013870141,0.138599945200025,0.187719979529337,0.14415147509974602,0.14415147509974602,0.141270052335971
NISQA_TEST_FOR,57,Discord Good + BGN 20 dB,en,119,2.77515520314709,2.14607063308346,3.54925573248543,3.76380952616813,3.6757305353773,0.984660073864908,0.9883511160942622,0.943290017951382,0.943290017951382,0.8801183185520491,0.17874658335017105,0.17941662289479102,0.17123662499619502,0.17123662499619502,0.159768986841909
NISQA_TEST_FOR,58,Discord Medium,en,126,3.12701408427665,4.01184396222386,3.21717562292498,2.6681762813918,3.60423630642605,0.892066782878392,0.976262312880261,1.05240951379403,1.05240951379403,0.8770094563911441,0.157284209884413,0.172129093323984,0.18555494053688695,0.18555494053688695,0.15462938656291506
NISQA_TEST_FOR,59,Discord Medium + BGN 12dB,en,118,2.0754695197044297,1.87293686056034,3.1765230924030203,2.00444455066964,3.50156297468442,0.552532654347403,1.03838426259144,0.774526005231168,0.774526005231168,0.7107564858053971,0.100734979352931,0.189313005176324,0.14120769248909198,0.14120769248909198,0.129581553885052
NISQA_TEST_FOR,60,Discord Bad,en,120,1.34913926799007,3.28318721703241,1.96521831615617,1.54782402825295,3.2071990848674,1.15539241561122,1.01593610722745,0.5801088102007211,0.5801088102007211,0.5407112764188329,0.208845915515308,0.18363813328888,0.104859053883242,0.104859053883242,0.0977376517513341
NISQA_TEST_LIVETALK,1,Anchor: FB clean,de,96,4.59375,4.0914386875,4.47195908541667,4.59695963958333,4.4781959,0.932110095020978,0.6485263183843331,0.46415971906685705,0.46415971906685705,0.6293271260472939,0.188863058823777,0.131403645204627,0.0940475001762306,0.0940475001762306,0.12751352727640405
NISQA_TEST_LIVETALK,2,Anchor: FB P50MNRU 25dB,de,96,1.8854166666666696,1.67334710625,2.32484777083333,3.4994373999999997,3.1602355875,0.8154989817116479,1.13244670190301,1.2901483575067498,1.2901483575067498,0.773746864631008,0.165235451237411,0.229455028133225,0.261408353408846,0.261408353408846,0.156775686037635
NISQA_TEST_LIVETALK,3,Anchor: FB Noise 12dB,de,96,1.4895833333333302,1.25919034791667,3.3373518791666696,3.79256044166667,3.186115,0.538850651795754,1.26127000750705,1.25815165862803,1.25815165862803,0.6892024376045109,0.10918128973277802,0.255557055859489,0.25492521965160103,0.25492521965160103,0.139645392974595
NISQA_TEST_LIVETALK,4,Anchor: FB Level -20dB,de,96,4.125,4.3908582,3.85238128958333,4.43048673333333,3.52776623333333,0.80301993786969,1.0942948042949598,0.715161138061193,0.715161138061193,0.963819157529592,0.16270696194867001,0.221724735198219,0.14490511454346,0.14490511454346,0.19528791203564602
NISQA_TEST_LIVETALK,5,Anchor: FB BP 500-2500Hz,de,96,1.9270833333333304,2.63748275208333,1.64535765,3.50892144791667,2.96147483541667,1.33598526631626,0.8320998543499151,1.24679768837053,1.24679768837053,0.9447453940872759,0.2706957743380189,0.16859910066289702,0.252624691458549,0.252624691458549,0.19142320836358104
NISQA_TEST_LIVETALK,6,Anchor: FB BP 100-5000Hz + Level -10dB,de,96,3.65625,3.79671113125,3.3747775104166697,4.05061638541667,3.8286197041666696,0.9580936065426828,1.0665771420032701,0.8141846086673291,0.8141846086673291,0.8369220970264959,0.19412780758166,0.21610861483666896,0.16496913450625306,0.16496913450625306,0.169576177842036
NISQA_TEST_LIVETALK,7,Anchor: FB Time Clipping 2%,de,96,3.53125,3.46105519375,3.6851579041666698,2.63292424166667,3.9684240145833294,1.21447295520707,1.09036228222806,1.1484135258347399,1.1484135258347399,1.00808138073046,0.246075091777648,0.22092793216989104,0.23269020735030901,0.23269020735030901,0.20425627200590196
NISQA_TEST_LIVETALK,8,Anchor: FB Time Clipping 20%,de,96,1.28125,3.19896695833333,3.12929846458333,1.24436312916667,3.58389624791667,1.37297153263998,1.35020773234683,0.32844772906042696,0.32844772906042696,0.516822274247052,0.278189888423556,0.27357751379444,0.0665496952617807,0.0665496952617807,0.10471792560122699
NISQA_TEST_LIVETALK,9,Mobile phone,de,96,3.5520833333333304,3.29046993333333,3.26814465833333,4.0343847875,3.855391575,1.0783302941278199,1.06080495864772,0.9261379012502859,0.9261379012502859,0.9231429913378209,0.21849002479341198,0.214939061786612,0.187652979897,0.187652979897,0.18704615474834901
NISQA_TEST_LIVETALK,10,Skype / speaking loudly,de,96,4.10416666666667,4.32130069375,3.99972096875,4.30712878125,3.9859671999999997,0.7081758158252759,0.8847914928085121,0.734549009540545,0.734549009540545,0.793614869696573,0.14348975671031194,0.17927541890779602,0.14883346241913695,0.14883346241913695,0.160801318019793
NISQA_TEST_LIVETALK,11,Skype / speaking quietly,de,96,3.65625,3.7704521875,3.5588341104166696,4.08431908958333,3.4915809,0.947782942644576,0.9996970603839748,0.7794963411960449,0.7794963411960449,0.8985856332876,0.19203867290464904,0.20255745080950602,0.157940638264318,0.157940638264318,0.18207037154122602
NISQA_TEST_LIVETALK,12,Skype / talker distant from microphone,de,96,3.8958333333333295,3.8891307,3.80740370833333,4.29570546666667,3.98093434166667,1.0051228962807,1.0182042184233,0.7086760588640699,0.7086760588640699,0.850696309223401,0.20365682734196305,0.20630734955656801,0.143591115370588,0.143591115370588,0.172367092630204
NISQA_TEST_LIVETALK,13,Skype / talker distant from microphone / speaking loudly,de,96,3.78125,3.8877321041666697,3.41684030833333,4.19741602708333,3.8941703916666697,1.02490890058344,1.0763105590323199,0.7997339440876371,0.7997339440876371,0.922192277397305,0.20766584442532604,0.21808078842725,0.162041157726326,0.162041157726326,0.18685352220007892
NISQA_TEST_LIVETALK,14,Skype / talker distant from microphone / speaking quietly,de,96,3.4583333333333304,3.38003525625,3.22947325625,3.9087463125,3.4410076166666697,1.04708219720107,1.00755409188822,0.8818265860344441,0.8818265860344441,0.802955068546966,0.21215857188937,0.204149433356518,0.178674672960006,0.178674672960006,0.162693818202262
NISQA_TEST_LIVETALK,15,Skype / loudspeaker,de,96,2.6875,3.27120355208333,2.7289553125,3.5618556458333304,3.1929613875,1.13193963024777,1.06844347731855,1.07939327136185,1.07939327136185,0.9674527958927508,0.229352285866658,0.216486769518522,0.218705403999101,0.218705403999101,0.19602415559699304
NISQA_TEST_LIVETALK,16,Skype / loudness variation,de,96,3.46875,3.78700244583333,3.34258661666667,3.7436844604166697,3.45993599166667,0.9644106440752099,0.9065838661120179,0.865209650814854,0.865209650814854,0.8342976876265129,0.19540775834871105,0.18369096413481892,0.17530776895305306,0.17530776895305306,0.16904442307451004
NISQA_TEST_LIVETALK,17,Facebook,de,96,4.25,4.301635125,4.01131469166667,4.42732350416667,4.07363992291667,0.7834253472116679,0.839512522300453,0.6521045479453511,0.6521045479453511,0.788625275122097,0.15873672887444198,0.17010104678563698,0.132128661899197,0.132128661899197,0.15979033219455702
NISQA_TEST_LIVETALK,18,Skype,de,96,4.19791666666667,4.16950719375,3.87538900625,4.32766442916667,4.321131275,0.7623976179200129,0.93834432527361,0.665804999828822,0.665804999828822,0.7005636828184929,0.15447611492405802,0.190126231276488,0.134904631458804,0.134904631458804,0.14194739521083402
NISQA_TEST_LIVETALK,19,Facebook / speaking loudly,de,96,4.13541666666667,4.30342775,4.03035331458333,4.41809812916667,3.69655612291667,0.748444576770975,0.912956953996407,0.663318567549398,0.663318567549398,0.8124578261659159,0.15164896602246605,0.184982271758702,0.134400833454299,0.134400833454299,0.164619255852559
NISQA_TEST_LIVETALK,20,Mobile phone / speaking loudly,de,96,3.2291666666666696,3.17736660833333,3.01362326875,3.8878705104166698,3.51762298541667,1.07103268412329,1.02854487828209,0.878121888958638,0.878121888958638,0.8303455209793851,0.217011391577314,0.20840256198009804,0.17792403156529396,0.17792403156529396,0.16824363968428002
NISQA_TEST_LIVETALK,21,Mobile phone / speaking quietly,de,96,3.0416666666666696,2.97238701875,3.18050757708333,3.99384695833333,3.07575766875,1.23259415047425,1.02718797276351,0.880986528597606,0.880986528597606,1.0298185839212,0.24974678719859,0.20812762736867998,0.17850446150327398,0.17850446150327398,0.20866063872911106
NISQA_TEST_LIVETALK,22,Mobile phone / loudspeaker,de,96,3.0208333333333304,3.1611214604166697,2.82813946041667,3.92451780416667,3.49124155625,1.19484863101181,1.01153905538406,0.9012289876155101,0.9012289876155101,0.7296959232110849,0.24209883412883199,0.204956862005928,0.182605964907923,0.182605964907923,0.147850135735075
NISQA_TEST_LIVETALK,23,Fixed line / speaking quietly,de,96,2.1979166666666696,2.3818235,2.02961220416667,3.47301153125,3.11336966875,1.10908443837791,0.8032262184542759,1.14762341716302,1.14762341716302,0.863743382943654,0.2247213935830069,0.162748758279799,0.232530116454028,0.232530116454028,0.175010675469473
NISQA_TEST_LIVETALK,24,Facebook / loudspeaker,de,96,3.1145833333333304,3.68637901666667,3.06104644375,3.9553132333333294,3.0793980166666697,0.935360402990593,1.01850275546857,0.8411354868032191,0.8411354868032191,0.7674862133740892,0.189521632428483,0.20636783878401305,0.17042988995769598,0.17042988995769598,0.155507160191894
