filepath_deg,mos,lang
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.6666666666666665,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.4,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,1.1428571428571428,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,3.066666666666667,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.6,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.0,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,3.733333333333333,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.5,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,1.7857142857142858,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.2666666666666666,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,1.9285714285714288,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,1.75,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,2.071428571428572,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,1.933333333333333,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0012.wav,1.5,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,5.0,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.125,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,3.1666666666666665,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.625,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,1.5,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.4285714285714284,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.571428571428572,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.1666666666666665,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,3.7142857142857135,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,3.2857142857142856,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,1.8571428571428568,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,3.2,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,1.6666666666666667,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.571428571428572,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.2,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.125,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0014.wav,2.142857142857143,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,4.944444444444445,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.0,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.2142857142857144,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.333333333333333,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,1.4285714285714286,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.3846153846153846,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.8461538461538463,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.357142857142857,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,3.466666666666667,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.764705882352941,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,1.5714285714285714,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.071428571428572,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,1.5625,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.2,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,1.7142857142857142,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,2.357142857142857,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0016.wav,1.9285714285714288,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,5.0,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,2.9285714285714284,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,2.8823529411764706,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.8666666666666667,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.7142857142857142,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,3.076923076923077,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,3.0,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,2.8,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,3.823529411764706,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,2.857142857142857,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.6923076923076923,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,2.7142857142857144,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.8,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.9411764705882355,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.5333333333333334,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,2.083333333333333,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0017.wav,1.8235294117647056,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,5.0,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.8666666666666667,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.3125,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,3.2,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,1.3333333333333333,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,3.066666666666667,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.230769230769231,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.466666666666667,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,4.428571428571429,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.6923076923076925,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,1.6666666666666667,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.3846153846153846,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,1.5714285714285714,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.230769230769231,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.357142857142857,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.411764705882353,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0019.wav,2.5,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,4.928571428571429,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,2.2857142857142856,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,2.375,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.6153846153846154,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.3333333333333333,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,2.7333333333333334,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,3.0588235294117645,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.9411764705882355,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,4.0,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,3.230769230769231,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.8461538461538465,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,2.533333333333333,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.6428571428571428,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,2.25,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.5333333333333334,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,2.0,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0022.wav,1.4,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,4.857142857142857,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,3.8,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.3846153846153846,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.6875,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,1.3333333333333333,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,3.0625,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.6,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.0,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,3.3846153846153846,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.642857142857143,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,1.9285714285714288,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.6875,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,1.8666666666666667,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,1.8,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,1.5294117647058822,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,1.933333333333333,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0023.wav,2.1333333333333333,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,4.857142857142857,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,3.0,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.3529411764705883,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.5833333333333333,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.2941176470588236,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.1538461538461537,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.0,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.142857142857143,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,3.733333333333333,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.5,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.5,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.2857142857142856,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.75,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,2.1333333333333333,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.2666666666666666,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.6153846153846154,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0025.wav,1.6875,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,4.461538461538462,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.2222222222222223,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.333333333333333,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.1538461538461537,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.2142857142857144,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.933333333333333,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.75,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.071428571428572,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,3.733333333333333,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.4285714285714284,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,1.6428571428571428,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.8823529411764706,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,1.8666666666666667,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,1.3571428571428572,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,2.1875,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,1.8,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0027.wav,1.6,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,4.88,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,3.6,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,3.4347826086956523,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,3.0,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.0416666666666665,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.363636363636364,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,3.1818181818181817,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.565217391304348,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,4.25,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.739130434782609,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,1.4074074074074074,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,3.3684210526315788,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.2,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.6666666666666665,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,1.5,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,1.6842105263157894,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0028.wav,2.0,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,5.0,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.7777777777777777,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.4285714285714286,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,2.4,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.5625,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,2.411764705882353,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.9285714285714288,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,2.0,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,3.2857142857142856,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,2.571428571428572,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.8125,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.6,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.5833333333333333,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,2.1875,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.8333333333333333,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.7142857142857142,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0029.wav,1.9285714285714288,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,4.928571428571429,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,3.733333333333333,en
Blizzard_2009/C_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,3.0625,en
Blizzard_2009/D_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,3.0,en
Blizzard_2009/E_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.6,en
Blizzard_2009/H_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,3.0,en
Blizzard_2009/I_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,3.928571428571429,en
Blizzard_2009/J_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.2857142857142856,en
Blizzard_2009/K_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,3.933333333333333,en
Blizzard_2009/L_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.571428571428572,en
Blizzard_2009/M_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,1.2352941176470589,en
Blizzard_2009/O_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.9285714285714284,en
Blizzard_2009/P_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.3846153846153846,en
Blizzard_2009/Q_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.4615384615384617,en
Blizzard_2009/R_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,1.933333333333333,en
Blizzard_2009/T_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.2857142857142856,en
Blizzard_2009/W_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0030.wav,2.4285714285714284,en
Blizzard_2009/A_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0032.wav,4.857142857142857,en
Blizzard_2009/B_submission_directory_english_EH1_2009_conv_wavs_conv_2009_0032.wav,3.4705882352941178,en
