filepath_deg,mos
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0008_0058.wav,4.090909090909091
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0008_0058.wav,4.291666666666667
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0008_0058.wav,3.25
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0008_0058.wav,4.36
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0008_0058.wav,4.0
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0008_0058.wav,3.066666666666667
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0009_0070.wav,4.8
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0009_0070.wav,3.869565217391304
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0009_0070.wav,4.5
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0009_0070.wav,3.8181818181818175
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0009_0070.wav,4.444444444444445
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0009_0070.wav,4.076923076923077
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0009_0070.wav,3.583333333333333
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0009_0070.wav,4.25
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0009_0070.wav,4.333333333333333
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0009_0070.wav,3.772727272727273
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0009_0070.wav,4.133333333333334
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0009_0070.wav,3.869565217391304
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0009_0070.wav,3.9615384615384617
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0009_0070.wav,4.4
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0009_0070.wav,4.2631578947368425
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0009_0070.wav,4.2
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0009_0070.wav,2.5
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0010_0078.wav,4.8
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0010_0078.wav,4.2
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0010_0078.wav,4.315789473684211
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0010_0078.wav,4.65
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0010_0078.wav,4.35
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0010_0078.wav,4.363636363636363
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0010_0078.wav,3.4545454545454546
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0010_0078.wav,3.0454545454545454
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0010_0078.wav,4.777777777777778
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0010_0078.wav,3.8666666666666663
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0010_0078.wav,3.9615384615384617
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0010_0078.wav,4.0
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0010_0078.wav,4.375
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0010_0078.wav,3.0434782608695654
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0010_0078.wav,4.6923076923076925
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0010_0078.wav,4.125
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0010_0078.wav,2.608695652173913
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0011_0089.wav,4.807692307692308
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0011_0089.wav,4.333333333333333
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0011_0089.wav,4.130434782608695
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0011_0089.wav,4.421052631578948
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0011_0089.wav,3.75
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0011_0089.wav,4.3
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0011_0089.wav,3.5
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0011_0089.wav,3.652173913043478
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0011_0089.wav,4.090909090909091
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0011_0089.wav,3.761904761904762
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0011_0089.wav,3.333333333333333
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0011_0089.wav,3.8333333333333335
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0011_0089.wav,4.24
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0011_0089.wav,4.230769230769231
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0011_0089.wav,4.55
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0011_0089.wav,4.090909090909091
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0011_0089.wav,3.8181818181818175
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0013_0104.wav,4.769230769230769
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0013_0104.wav,3.8947368421052633
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0013_0104.wav,4.590909090909091
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0013_0104.wav,4.166666666666667
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0013_0104.wav,3.576923076923077
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0013_0104.wav,3.44
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0013_0104.wav,3.095238095238096
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0013_0104.wav,3.772727272727273
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0013_0104.wav,4.533333333333333
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0013_0104.wav,3.5217391304347827
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0013_0104.wav,3.9
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0013_0104.wav,3.4545454545454546
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0013_0104.wav,4.0
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0013_0104.wav,4.4
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0013_0104.wav,4.45
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0013_0104.wav,3.375
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0013_0104.wav,2.0416666666666665
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0016_0141.wav,4.65
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0016_0141.wav,3.5
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0016_0141.wav,4.266666666666667
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0016_0141.wav,3.95
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0016_0141.wav,3.423076923076923
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0016_0141.wav,4.086956521739131
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0016_0141.wav,3.217391304347826
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0016_0141.wav,2.75
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0016_0141.wav,4.578947368421052
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0016_0141.wav,3.5
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0016_0141.wav,4.4
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0016_0141.wav,4.0
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0016_0141.wav,3.863636363636364
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0016_0141.wav,3.68
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0016_0141.wav,3.4615384615384617
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0016_0141.wav,4.318181818181818
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0016_0141.wav,2.761904761904762
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0016_0144.wav,4.85
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0016_0144.wav,3.909090909090909
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0016_0144.wav,4.095238095238095
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0016_0144.wav,3.6666666666666665
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0016_0144.wav,3.6
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0016_0144.wav,3.576923076923077
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0016_0144.wav,3.1818181818181817
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0016_0144.wav,2.84
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0016_0144.wav,4.565217391304348
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0016_0144.wav,3.6666666666666665
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0016_0144.wav,4.2631578947368425
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0016_0144.wav,4.2727272727272725
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0016_0144.wav,4.35
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0016_0144.wav,3.269230769230769
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0016_0144.wav,4.277777777777778
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0016_0144.wav,4.173913043478261
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0016_0144.wav,2.25
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0017_0152.wav,4.478260869565218
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0017_0152.wav,3.6
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0017_0152.wav,4.277777777777778
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0017_0152.wav,4.307692307692308
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0017_0152.wav,3.92
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0017_0152.wav,3.333333333333333
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0017_0152.wav,3.466666666666667
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0017_0152.wav,2.7916666666666665
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0017_0152.wav,4.45
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0017_0152.wav,3.947368421052632
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0017_0152.wav,3.9615384615384617
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0017_0152.wav,4.3478260869565215
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0017_0152.wav,4.318181818181818
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0017_0152.wav,3.590909090909091
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0017_0152.wav,4.2
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0017_0152.wav,4.285714285714286
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0017_0152.wav,2.409090909090909
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0018_0156.wav,4.777777777777778
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0018_0156.wav,4.0
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0018_0156.wav,3.954545454545455
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0018_0156.wav,3.9130434782608696
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0018_0156.wav,4.473684210526316
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0018_0156.wav,4.4
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0018_0156.wav,4.045454545454546
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0018_0156.wav,3.692307692307693
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0018_0156.wav,4.5
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0018_0156.wav,3.7083333333333335
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0018_0156.wav,3.363636363636364
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0018_0156.wav,4.36
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0018_0156.wav,3.8846153846153846
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0018_0156.wav,3.25
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0018_0156.wav,4.666666666666667
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0018_0156.wav,3.9
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0018_0156.wav,3.130434782608696
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0018_0162.wav,4.833333333333333
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0018_0162.wav,3.923076923076923
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0018_0162.wav,4.2
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0018_0162.wav,4.1
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0018_0162.wav,4.227272727272728
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0018_0162.wav,3.333333333333333
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0018_0162.wav,3.7222222222222223
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0018_0162.wav,2.739130434782609
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0018_0162.wav,4.346153846153846
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0018_0162.wav,3.2
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0018_0162.wav,3.88
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0018_0162.wav,3.6
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0018_0162.wav,3.4285714285714284
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0018_0162.wav,3.636363636363636
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0018_0162.wav,4.695652173913044
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0018_0162.wav,4.363636363636363
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0018_0162.wav,3.3157894736842106
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0019_0167.wav,4.8
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0019_0167.wav,4.2727272727272725
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0019_0167.wav,4.0
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0019_0167.wav,4.041666666666667
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0019_0167.wav,4.454545454545454
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0019_0167.wav,4.0
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0019_0167.wav,3.8
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0019_0167.wav,3.8
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0019_0167.wav,4.5
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0019_0167.wav,3.4782608695652173
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0019_0167.wav,3.857142857142857
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0019_0167.wav,4.423076923076923
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0019_0167.wav,4.2
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0019_0167.wav,3.210526315789474
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0019_0167.wav,4.0
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0019_0167.wav,4.307692307692308
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0019_0167.wav,3.2
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0020_0177.wav,4.916666666666667
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0020_0177.wav,3.84
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0020_0177.wav,4.269230769230769
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0020_0177.wav,4.0
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0020_0177.wav,4.590909090909091
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0020_0177.wav,3.8260869565217392
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0020_0177.wav,4.1
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0020_0177.wav,3.733333333333333
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0020_0177.wav,4.45
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0020_0177.wav,3.423076923076923
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0020_0177.wav,4.227272727272728
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0020_0177.wav,4.0
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0020_0177.wav,4.181818181818182
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0020_0177.wav,4.0
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0020_0177.wav,4.333333333333333
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0020_0177.wav,3.789473684210526
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0020_0177.wav,2.6
Blizzard_2020/MH1_A_submission_directory_news_wav_news_0020_0183.wav,4.956521739130435
Blizzard_2020/MH1_B_submission_directory_news_wav_news_0020_0183.wav,4.227272727272728
Blizzard_2020/MH1_C_submission_directory_news_wav_news_0020_0183.wav,4.36
Blizzard_2020/MH1_D_submission_directory_news_wav_news_0020_0183.wav,3.1666666666666665
Blizzard_2020/MH1_E_submission_directory_news_wav_news_0020_0183.wav,3.095238095238096
Blizzard_2020/MH1_F_submission_directory_news_wav_news_0020_0183.wav,3.4
Blizzard_2020/MH1_G_submission_directory_news_wav_news_0020_0183.wav,3.730769230769231
Blizzard_2020/MH1_H_submission_directory_news_wav_news_0020_0183.wav,2.888888888888889
Blizzard_2020/MH1_I_submission_directory_news_wav_news_0020_0183.wav,4.086956521739131
Blizzard_2020/MH1_J_submission_directory_news_wav_news_0020_0183.wav,2.9
Blizzard_2020/MH1_K_submission_directory_news_wav_news_0020_0183.wav,3.909090909090909
Blizzard_2020/MH1_L_submission_directory_news_wav_news_0020_0183.wav,4.35
Blizzard_2020/MH1_M_submission_directory_news_wav_news_0020_0183.wav,3.947368421052632
Blizzard_2020/MH1_N_submission_directory_news_wav_news_0020_0183.wav,3.090909090909091
Blizzard_2020/MH1_O_submission_directory_news_wav_news_0020_0183.wav,4.083333333333333
Blizzard_2020/MH1_P_submission_directory_news_wav_news_0020_0183.wav,3.95
Blizzard_2020/MH1_Q_submission_directory_news_wav_news_0020_0183.wav,2.1538461538461537
Blizzard_2020/MH1_A_submission_directory_psc_wav_psc_0002_0008.wav,4.35
Blizzard_2020/MH1_B_submission_directory_psc_wav_psc_0002_0008.wav,4.04
Blizzard_2020/MH1_C_submission_directory_psc_wav_psc_0002_0008.wav,4.0
Blizzard_2020/MH1_D_submission_directory_psc_wav_psc_0002_0008.wav,4.230769230769231
Blizzard_2020/MH1_E_submission_directory_psc_wav_psc_0002_0008.wav,4.277777777777778
Blizzard_2020/MH1_F_submission_directory_psc_wav_psc_0002_0008.wav,4.0
Blizzard_2020/MH1_G_submission_directory_psc_wav_psc_0002_0008.wav,2.208333333333333
Blizzard_2020/MH1_H_submission_directory_psc_wav_psc_0002_0008.wav,2.9130434782608696
Blizzard_2020/MH1_I_submission_directory_psc_wav_psc_0002_0008.wav,4.269230769230769
Blizzard_2020/MH1_J_submission_directory_psc_wav_psc_0002_0008.wav,2.9473684210526314
Blizzard_2020/MH1_K_submission_directory_psc_wav_psc_0002_0008.wav,3.739130434782609
Blizzard_2020/MH1_L_submission_directory_psc_wav_psc_0002_0008.wav,4.458333333333333
Blizzard_2020/MH1_M_submission_directory_psc_wav_psc_0002_0008.wav,3.85
Blizzard_2020/MH1_N_submission_directory_psc_wav_psc_0002_0008.wav,3.636363636363636
Blizzard_2020/MH1_O_submission_directory_psc_wav_psc_0002_0008.wav,4.333333333333333
Blizzard_2020/MH1_P_submission_directory_psc_wav_psc_0002_0008.wav,3.5
Blizzard_2020/MH1_Q_submission_directory_psc_wav_psc_0002_0008.wav,2.090909090909091
Blizzard_2020/MH1_A_submission_directory_psc_wav_psc_0003_0018.wav,4.346153846153846
Blizzard_2020/MH1_B_submission_directory_psc_wav_psc_0003_0018.wav,4.045454545454546
Blizzard_2020/MH1_C_submission_directory_psc_wav_psc_0003_0018.wav,3.888888888888889
Blizzard_2020/MH1_D_submission_directory_psc_wav_psc_0003_0018.wav,4.32
Blizzard_2020/MH1_E_submission_directory_psc_wav_psc_0003_0018.wav,4.55
Blizzard_2020/MH1_F_submission_directory_psc_wav_psc_0003_0018.wav,3.923076923076923
Blizzard_2020/MH1_G_submission_directory_psc_wav_psc_0003_0018.wav,3.333333333333333
Blizzard_2020/MH1_H_submission_directory_psc_wav_psc_0003_0018.wav,3.066666666666667
Blizzard_2020/MH1_I_submission_directory_psc_wav_psc_0003_0018.wav,4.35
Blizzard_2020/MH1_J_submission_directory_psc_wav_psc_0003_0018.wav,2.95
Blizzard_2020/MH1_K_submission_directory_psc_wav_psc_0003_0018.wav,3.9166666666666665
Blizzard_2020/MH1_L_submission_directory_psc_wav_psc_0003_0018.wav,3.9565217391304346
Blizzard_2020/MH1_M_submission_directory_psc_wav_psc_0003_0018.wav,3.565217391304348
Blizzard_2020/MH1_N_submission_directory_psc_wav_psc_0003_0018.wav,3.3181818181818183
Blizzard_2020/MH1_O_submission_directory_psc_wav_psc_0003_0018.wav,4.409090909090909
Blizzard_2020/MH1_P_submission_directory_psc_wav_psc_0003_0018.wav,3.952380952380953
Blizzard_2020/MH1_Q_submission_directory_psc_wav_psc_0003_0018.wav,3.0
Blizzard_2020/MH1_A_submission_directory_psc_wav_psc_0004_0027.wav,4.842105263157895
Blizzard_2020/MH1_B_submission_directory_psc_wav_psc_0004_0027.wav,3.6538461538461537
Blizzard_2020/MH1_C_submission_directory_psc_wav_psc_0004_0027.wav,2.391304347826087
Blizzard_2020/MH1_D_submission_directory_psc_wav_psc_0004_0027.wav,4.15
Blizzard_2020/MH1_E_submission_directory_psc_wav_psc_0004_0027.wav,2.8
Blizzard_2020/MH1_F_submission_directory_psc_wav_psc_0004_0027.wav,3.1666666666666665
Blizzard_2020/MH1_G_submission_directory_psc_wav_psc_0004_0027.wav,2.739130434782609
Blizzard_2020/MH1_H_submission_directory_psc_wav_psc_0004_0027.wav,3.0
Blizzard_2020/MH1_I_submission_directory_psc_wav_psc_0004_0027.wav,2.65
Blizzard_2020/MH1_J_submission_directory_psc_wav_psc_0004_0027.wav,3.0454545454545454
Blizzard_2020/MH1_K_submission_directory_psc_wav_psc_0004_0027.wav,2.5
