filepath_deg,mos,lang
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0025.wav,4.0,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0025.wav,3.090909090909091,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0025.wav,4.0,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,4.777777777777778,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,3.363636363636364,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.375,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,3.7,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.125,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.375,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,3.888888888888889,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.333333333333333,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,4.625,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.6,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.125,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.5454545454545454,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,1.125,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,3.4,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,2.888888888888889,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,4.363636363636363,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,3.25,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0040.wav,3.7777777777777777,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,4.625,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.7777777777777777,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,1.6666666666666667,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.555555555555556,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.875,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,1.1111111111111112,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,4.090909090909091,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,1.25,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.909090909090909,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.5,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,1.375,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.625,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,1.3333333333333333,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,1.8888888888888888,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.5,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,4.3,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.0,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0054.wav,2.9,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,4.909090909090909,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,3.0,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.25,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.111111111111111,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,1.875,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.625,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,4.111111111111111,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,1.375,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,4.181818181818182,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,1.6666666666666667,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,1.181818181818182,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.888888888888889,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,1.25,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.111111111111111,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.0,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,3.875,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.0,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0058.wav,2.375,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,4.363636363636363,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,4.0,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,2.333333333333333,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,4.111111111111111,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,2.375,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.1,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,4.222222222222222,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,2.0,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.75,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.2222222222222223,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,2.2,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,4.0,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,1.625,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.0,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,4.0,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.7777777777777777,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.5,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0059.wav,3.8181818181818175,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,4.666666666666667,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,2.4444444444444446,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.6,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.888888888888889,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,2.363636363636364,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.2222222222222223,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.625,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,2.375,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.75,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.0,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,1.5,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.25,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,2.5,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,2.0,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.888888888888889,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,4.555555555555555,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,2.8181818181818183,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0075.wav,3.625,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,5.0,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,3.0,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,2.727272727272727,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,4.375,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,2.7777777777777777,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,3.636363636363636,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,4.111111111111111,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,2.111111111111111,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,5.0,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,2.75,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,2.111111111111111,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,1.75,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,1.75,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,2.625,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,3.7777777777777777,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,4.9,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,1.625,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0086.wav,4.1,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,5.0,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.2222222222222223,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,1.875,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.875,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,1.625,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.125,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,3.125,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.0,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,4.4,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.0,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,1.5454545454545454,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.7777777777777777,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,1.4545454545454546,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.111111111111111,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.111111111111111,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,3.5,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,2.7777777777777777,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0097.wav,3.111111111111111,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,5.0,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,4.0,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,1.375,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.5,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,1.4545454545454546,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,2.75,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.5,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,2.7777777777777777,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.888888888888889,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.1,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,1.818181818181818,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,2.555555555555556,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,1.7777777777777777,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,1.75,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.0,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.2222222222222223,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,3.25,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0124.wav,2.333333333333333,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,4.625,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.4545454545454546,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.111111111111111,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,4.333333333333333,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,3.4,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.75,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.7777777777777777,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.625,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,3.888888888888889,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.375,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,1.8888888888888888,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.9,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.333333333333333,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,3.090909090909091,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,3.363636363636364,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,3.625,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.5,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0161.wav,2.875,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,5.0,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,3.625,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,1.7777777777777777,en
Blizzard_2010/F_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,3.4545454545454546,en
Blizzard_2010/G_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,2.888888888888889,en
Blizzard_2010/H_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,3.111111111111111,en
Blizzard_2010/J_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,4.2,en
Blizzard_2010/L_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,1.875,en
Blizzard_2010/M_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,4.125,en
Blizzard_2010/N_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,1.7272727272727273,en
Blizzard_2010/O_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,1.7,en
Blizzard_2010/P_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,1.5,en
Blizzard_2010/Q_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,1.7272727272727273,en
Blizzard_2010/R_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,2.2222222222222223,en
Blizzard_2010/S_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,3.75,en
Blizzard_2010/T_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,4.0,en
Blizzard_2010/U_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,2.2222222222222223,en
Blizzard_2010/V_submission_directory_english_EH1_2010_news_wavs_news_2010_0166.wav,2.125,en
Blizzard_2010/A_submission_directory_english_EH1_2010_news_wavs_news_2010_0190.wav,4.625,en
Blizzard_2010/B_submission_directory_english_EH1_2010_news_wavs_news_2010_0190.wav,2.5,en
Blizzard_2010/C_submission_directory_english_EH1_2010_news_wavs_news_2010_0190.wav,2.5,en
