filepath_deg,mos,lang
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.223529411764705,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0010.wav,2.6333333333333333,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0010.wav,2.625,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.5541666666666667,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0010.wav,2.65,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.107142857142857,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0010.wav,2.4541666666666666,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0010.wav,2.2041666666666666,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.1333333333333333,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.25,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.340909090909091,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.0166666666666666,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0010.wav,3.6333333333333337,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0021.wav,4.785714285714286,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.3083333333333336,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.04375,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0021.wav,2.1708333333333334,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.455555555555556,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0021.wav,2.85,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.408333333333333,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0021.wav,2.958333333333333,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0021.wav,2.23125,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.991666666666666,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0021.wav,2.5458333333333334,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.54,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0021.wav,1.7875,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0021.wav,4.291666666666667,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.622727272727273,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.027272727272727,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0021.wav,4.394444444444444,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0021.wav,2.3041666666666667,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0021.wav,3.3000000000000003,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0023.wav,4.5875,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.838888888888889,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0023.wav,3.2291666666666665,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.0708333333333333,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0023.wav,1.7136363636363638,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.2916666666666665,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.90625,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.254166666666667,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.290909090909091,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0023.wav,3.857142857142857,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0023.wav,1.605,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.96875,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0023.wav,1.5708333333333335,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0023.wav,3.164705882352941,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0023.wav,3.53,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.59375,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0023.wav,3.866666666666666,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0023.wav,2.095833333333333,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0023.wav,3.2416666666666667,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0032.wav,4.46,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.8181818181818183,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0032.wav,3.1318181818181823,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0032.wav,1.85,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0032.wav,1.975,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.2944444444444443,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.535,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0032.wav,3.158333333333333,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.225,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0032.wav,3.3708333333333336,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.395833333333333,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.0323529411764705,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0032.wav,1.5166666666666666,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0032.wav,1.9458333333333333,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0032.wav,3.1041666666666665,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0032.wav,2.1875,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0032.wav,3.36875,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0032.wav,1.7958333333333334,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0032.wav,3.571428571428572,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0037.wav,4.841666666666667,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0037.wav,3.2944444444444443,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0037.wav,3.177777777777778,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.5083333333333333,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.2375000000000003,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.833333333333333,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.413636363636364,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.0791666666666666,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.125,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0037.wav,3.661764705882353,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.132142857142857,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.90625,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0037.wav,1.4090909090909092,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0037.wav,3.05,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0037.wav,3.1791666666666667,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.988888888888889,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.9291666666666667,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0037.wav,2.7583333333333333,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0037.wav,4.44375,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0042.wav,4.833333333333333,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0042.wav,3.6916666666666655,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0042.wav,3.8708333333333336,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0042.wav,1.896428571428572,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.316666666666667,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.8166666666666664,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0042.wav,3.333333333333333,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.21,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.283333333333333,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0042.wav,4.75,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0042.wav,3.4291666666666667,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.8875,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.125,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.8125,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0042.wav,3.64090909090909,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0042.wav,1.5041666666666669,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0042.wav,3.4125,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0042.wav,2.991176470588236,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0042.wav,4.290909090909091,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0044.wav,4.666666666666667,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0044.wav,4.25,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.76,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.5863636363636364,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.6875,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.322222222222222,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.2625,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.6166666666666667,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.145833333333333,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.9388888888888887,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.3722222222222222,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.5416666666666665,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0044.wav,1.6708333333333334,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.435714285714286,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.5794117647058825,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.9181818181818184,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0044.wav,4.091666666666667,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0044.wav,2.5125,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0044.wav,3.7708333333333335,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0046.wav,5.0,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.4035714285714285,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.733333333333333,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0046.wav,1.95,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.9416666666666664,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.2583333333333333,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.3041666666666667,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.3318181818181816,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.105555555555556,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.625,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.114705882352941,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.559090909090909,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.3,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.1833333333333336,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.216666666666667,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0046.wav,1.2333333333333334,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.8333333333333335,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0046.wav,2.183333333333333,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0046.wav,3.7875,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0050.wav,4.516666666666667,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.6,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0050.wav,3.672727272727272,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0050.wav,1.2777777777777777,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0050.wav,3.055555555555556,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.5083333333333333,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.6375,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.197058823529412,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.220833333333333,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0050.wav,3.4875000000000003,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.3041666666666667,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.518181818181818,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.57,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0050.wav,3.3125,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0050.wav,4.18125,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0050.wav,1.4055555555555557,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.9333333333333336,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0050.wav,3.0142857142857147,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0050.wav,2.733333333333333,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0058.wav,4.583333333333333,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0058.wav,3.061111111111112,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.14375,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0058.wav,1.3666666666666667,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0058.wav,3.3,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0058.wav,1.2791666666666666,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.513636363636364,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0058.wav,1.7142857142857142,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.4,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0058.wav,3.85,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.145833333333333,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.325,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0058.wav,1.6,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.325,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.125,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.595833333333333,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0058.wav,3.45,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0058.wav,2.27,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0058.wav,3.0708333333333333,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0061.wav,4.754166666666666,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.658333333333333,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.96875,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.175,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.0818181818181816,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.963636363636364,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.0500000000000003,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.45,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.0647058823529414,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0061.wav,4.0875,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.761111111111111,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.845833333333333,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.532142857142857,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.341666666666667,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0061.wav,2.9,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.16,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.76875,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.6666666666666665,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0061.wav,3.9791666666666665,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0065.wav,4.733333333333333,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.2625,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0065.wav,3.571428571428572,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0065.wav,1.5875,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.7,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.165,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.379166666666667,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0065.wav,1.5454545454545454,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0065.wav,1.7541666666666669,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.6375,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.1045454545454545,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0065.wav,3.125,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0065.wav,1.4458333333333335,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0065.wav,3.183333333333333,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0065.wav,3.272222222222222,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0065.wav,1.25,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.6558823529411764,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0065.wav,2.625,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0065.wav,3.2944444444444443,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0066.wav,4.875,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.55625,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.5583333333333336,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.025,en
Blizzard_2008/E_submission_directory_english_arctic_2008_news_news_2008_0066.wav,1.7323529411764709,en
Blizzard_2008/F_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.427272727272728,en
Blizzard_2008/G_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.6607142857142856,en
Blizzard_2008/H_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.011111111111111,en
Blizzard_2008/I_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.5458333333333334,en
Blizzard_2008/J_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.809090909090909,en
Blizzard_2008/L_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.56875,en
Blizzard_2008/M_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.011111111111111,en
Blizzard_2008/N_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.5125,en
Blizzard_2008/O_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.2333333333333334,en
Blizzard_2008/Q_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.9416666666666655,en
Blizzard_2008/R_submission_directory_english_arctic_2008_news_news_2008_0066.wav,2.825,en
Blizzard_2008/S_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.6041666666666665,en
Blizzard_2008/T_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.0083333333333333,en
Blizzard_2008/V_submission_directory_english_arctic_2008_news_news_2008_0066.wav,3.811111111111111,en
Blizzard_2008/A_submission_directory_english_arctic_2008_news_news_2008_0072.wav,4.625,en
Blizzard_2008/B_submission_directory_english_arctic_2008_news_news_2008_0072.wav,3.2088235294117644,en
Blizzard_2008/C_submission_directory_english_arctic_2008_news_news_2008_0072.wav,2.8041666666666667,en
Blizzard_2008/D_submission_directory_english_arctic_2008_news_news_2008_0072.wav,1.4833333333333334,en
